iteration,area1,area2,area3,area4,area5,area6,area7,area8,area9,area10,d1,d2,d3,d4,d5,d6,d7,d8,s11_1,s11_2,s11_3,s11_4,s11_5,s11_6,s11_7,s11_8,s11_9,s11_10,mises_1,mises_2,mises_3,mises_4,mises_5,mises_6,mises_7,mises_8,mises_9,mises_10
256,0.00475027250024,0.00063730423694,0.00122364092392,0.00720234530166,0.00498882373941,0.00899813259631,0.0198835364356,0.016458366057,0.0134232023404,0.0187953028723,10.4218502045,-209.802841187,-11.262919426,-215.721633911,8.22209072113,-184.667190552,-5.0610408783,-189.876434326,-46765044.0,39280108.0,16587209.0,44630480.0,-38162592.0,61998376.0,-16753097.0,696796864.0,-665238912.0,43619472.0,46765044.0,39280108.0,16587209.0,44630480.0,38162592.0,61998376.0,16753097.0,696796864.0,665238912.0,43619472.0
257,0.0198567190906,0.00152236633969,0.0155794242362,0.00301256938716,0.00931034365545,0.00883405789478,0.00617639184303,0.00105946619913,0.00443568025448,0.0159673575756,120.237426758,-272.733917236,-20.1258544922,-276.615081787,112.090957642,-122.941894531,-18.9749450684,-127.120643616,-8678399.0,31509694.0,61428156.0,29265918.0,-143079872.0,845217792.0,-24132842.0,407734336.0,-40910552.0,80895528.0,8678399.0,31509694.0,61428156.0,29265918.0,143079872.0,845217792.0,24132842.0,407734336.0,40910552.0,80895528.0
258,0.0216189359867,0.0205435071148,0.000575216041816,0.0128866992739,0.0043549039041,0.0117900314536,0.0120761945159,0.00371691229207,0.00204018685304,0.0108791052594,24.3003406525,-72.8017883301,-16.3912200928,-76.3212203979,16.7879104614,-33.5590515137,-14.3716154099,-30.1450634003,-15228756.0,-25743036.0,56647196.0,26538162.0,-108368648.0,126588632.0,-15023497.0,59469556.0,-63231084.0,36130280.0,15228756.0,25743036.0,56647196.0,26538162.0,108368648.0,126588632.0,15023497.0,59469556.0,63231084.0,36130280.0
259,0.0012449025349,0.0190006052749,0.0200729522503,0.000394579198061,0.0180954630824,0.0189473774334,0.00095504751881,0.013282802471,0.0107543286881,0.00400592162139,19.5380191803,-140.431335449,-48.4353523254,-143.332946777,14.6557006836,-33.7740135193,-43.2281150818,-40.5927772522,-39264980.0,51416636.0,36814952.0,21879420.0,-325960032.0,110510776.0,-139771648.0,-9935841.0,-72080472.0,175194672.0,39264980.0,51416636.0,36814952.0,21879420.0,325960032.0,110510776.0,139771648.0,9935841.0,72080472.0,175194672.0
260,0.018499328941,0.0128131713202,0.0183539411792,0.0211188376846,0.0219016844843,0.0149822055003,0.0197169703162,0.00148885042326,0.00766948723046,0.010753380278,41.2422103882,-91.5654525757,-11.0762071609,-92.5623245239,38.3954582214,-38.1144752502,-9.06773757935,-35.5128135681,-15144789.0,-19617732.0,21465834.0,7516859.5,-68374944.0,289519552.0,-21651274.0,99704064.0,1059379.0,18761360.0,15144789.0,19617732.0,21465834.0,7516859.5,68374944.0,289519552.0,21651274.0,99704064.0,1059379.0,18761360.0
261,0.0115950074893,0.00833769622433,0.0184585450441,0.0131739562803,0.0191259862723,0.0100380000777,0.0212686841764,0.00807394567295,0.0224269620468,0.0128136006471,15.6269350052,-52.5320014954,-8.52855587006,-53.8297767639,14.5201778412,-23.4454307556,-5.58183956146,-25.8442745209,-22219604.0,18088402.0,8345463.0,9785825.0,-42089656.0,109488872.0,-20656914.0,76394080.0,-33650268.0,27656958.0,22219604.0,18088402.0,8345463.0,9785825.0,42089656.0,109488872.0,20656914.0,76394080.0,33650268.0,27656958.0
262,0.00855515607058,0.0140365539313,0.0024529014414,0.0155285102271,0.0135683928849,0.0181928969103,0.00176465695456,0.00950680979156,0.0132621039326,0.00142989069126,12.8423690796,-173.879333496,-73.4828643799,-174.404922485,12.3046379089,-79.1719818115,-67.4213790894,-79.5090560913,-45706400.0,2541743.5,4054745.0,3963211.0,-508388448.0,92782672.0,-53184884.0,45573364.0,-252105376.0,35611532.0,45706400.0,2541743.5,4054745.0,3963211.0,508388448.0,92782672.0,53184884.0,45573364.0,252105376.0,35611532.0
263,0.0172341684622,0.0203372864962,0.0141506251123,0.0172689115425,0.0213284742331,0.0102989076524,0.0115880576531,0.0200620558309,0.0153007443347,0.00629113190185,6.79616117477,-42.5098419189,-12.8453359604,-43.2130851746,5.81586933136,-17.3469944,-10.2928962708,-18.677318573,-19246582.0,10031259.0,7391855.5,5302790.0,-77613208.0,43854352.0,-25424422.0,31611218.0,-43475016.0,27164084.0,19246582.0,10031259.0,7391855.5,5302790.0,77613208.0,43854352.0,25424422.0,31611218.0,43475016.0,27164084.0
264,0.0133335676408,0.0173417481915,0.0190709493237,0.00298296570955,0.00382336819112,0.015541649204,0.0161838762359,0.0164892936459,0.0110782654277,0.00870170165855,10.1045179367,-46.1428070068,-9.29042625427,-55.1128540039,7.00875329971,-15.400349617,-7.4385175705,-17.4521598816,-13964250.0,15471599.0,23343498.0,67638304.0,-56089872.0,52849248.0,-42029088.0,37753752.0,-31638264.0,88273664.0,13964250.0,15471599.0,23343498.0,67638304.0,56089872.0,52849248.0,42029088.0,37753752.0,31638264.0,88273664.0
265,0.0216886852754,0.00579675337219,0.00651795123793,0.000618564106636,0.0019620687335,0.0141409902527,0.0149841605177,0.00498984237054,0.0167267794447,0.00389823579503,23.8580551147,-109.328666687,-9.32510948181,-132.607513428,21.1274223328,-41.2772102356,-8.71125602722,-43.6193618774,-4628741.0,17660904.0,20590228.0,175533296.0,-65686908.0,159310560.0,-124945448.0,131611648.0,-75969368.0,229523296.0,4628741.0,17660904.0,20590228.0,175533296.0,65686908.0,159310560.0,124945448.0,131611648.0,75969368.0,229523296.0
266,0.00843679042624,0.0143994839096,0.0175655349325,0.0102576936961,0.0182642314734,0.0106905992491,0.0150112662958,0.0188306006756,0.0127318484518,0.0127280884433,8.51860904694,-41.2548866272,-11.4769954681,-42.7528839111,6.36968135834,-16.1850032806,-7.72809362411,-18.9283313751,-28268460.0,20685958.0,16203911.0,11295592.0,-58273412.0,48030352.0,-22922452.0,42227492.0,-37006040.0,32880952.0,28268460.0,20685958.0,16203911.0,11295592.0,58273412.0,48030352.0,22922452.0,42227492.0,37006040.0,32880952.0
267,0.0210693994851,0.000826279386977,0.000482080850284,0.0008796694372,0.00706224595167,0.0121670543363,0.0139747101074,0.0154048267346,0.000443716197315,0.0197398724328,80.869178772,-359.184448242,-10.7784881592,-363.846893311,6.66111040115,-262.612213135,-9.54157066345,-264.055725098,-9326931.0,10884869.0,559563200.0,35156948.0,-71947872.0,50227860.0,-17787884.0,959577408.0,-964994944.0,315926944.0,9326931.0,10884869.0,559563200.0,35156948.0,71947872.0,50227860.0,17787884.0,959577408.0,964994944.0,315926944.0
268,0.00540924068726,0.0218463985361,0.00784815382565,0.0190844789326,0.0161092350842,0.000576010598835,0.0115916614019,0.00892626538402,0.0224310242352,0.00528413331413,11.6799631119,-57.9170951843,-19.0275402069,-59.2526245117,10.72082901,-23.9503936768,-12.0997476578,-22.6214485168,-52238760.0,-10020863.0,7232313.0,10070519.0,-91237704.0,80840024.0,-43417752.0,39669248.0,-49878524.0,20939356.0,52238760.0,10020863.0,7232313.0,10070519.0,91237704.0,80840024.0,43417752.0,39669248.0,49878524.0,20939356.0
269,0.00895572525202,0.00398370734731,0.000165580093177,0.0121847017344,0.0140242154841,0.00372080710128,0.0189210971915,0.00506200532999,0.0211692667862,0.0152250066722,14.3886089325,-120.039810181,-11.4432840347,-122.750495911,12.592839241,-93.8458709717,-9.10140419006,-89.4875259399,-17658856.0,-32863944.0,13540932.0,20439816.0,-68628808.0,94955848.0,-26626420.0,303074304.0,-306342752.0,18355394.0,17658856.0,32863944.0,13540932.0,20439816.0,68628808.0,94955848.0,26626420.0,303074304.0,306342752.0,18355394.0
270,0.0219327762841,0.00992114391843,0.0189405441528,0.0136896908953,0.0161611155726,0.00930510733167,0.0115763312384,0.00618248433448,0.00764921755492,0.0209033418508,21.3247013092,-63.439365387,-12.2231044769,-64.8182983398,18.4113254547,-26.6005916595,-10.5496578217,-28.5496139526,-12618561.0,14696538.0,21968206.0,10397784.0,-79549312.0,138829936.0,-11368728.0,67864008.0,-30875430.0,28590712.0,12618561.0,14696538.0,21968206.0,10397784.0,79549312.0,138829936.0,11368728.0,67864008.0,30875430.0,28590712.0
271,0.00182329961896,0.0188003437379,0.016949433789,0.00370827371872,0.00975637599924,0.0188708825671,0.0115185873755,0.0114957869495,0.0114051233535,0.0039316431768,12.8082933426,-68.3917922974,-24.3191165924,-71.8906555176,9.81522655487,-18.8006763458,-10.6887798309,-20.3370780945,-102779064.0,11585177.0,22569108.0,26383038.0,-80598352.0,74011360.0,-92588008.0,36376320.0,-33877228.0,71467144.0,102779064.0,11585177.0,22569108.0,26383038.0,80598352.0,74011360.0,92588008.0,36376320.0,33877228.0,71467144.0
272,0.0223709169038,0.0169126844031,0.00649108059058,0.00788158342066,0.0159959021968,0.0196550470152,0.0124797436547,0.00650871573067,0.00814092294373,0.0123267613453,17.2016334534,-62.2407112122,-13.1359071732,-64.0599517822,13.6270437241,-26.5712394714,-11.7998867035,-26.5619926453,-10074211.0,-69736.453125,26954058.0,13717942.0,-88976616.0,102754232.0,-25174584.0,55656556.0,-48802620.0,40438608.0,10074211.0,69736.453125,26954058.0,13717942.0,88976616.0,102754232.0,25174584.0,55656556.0,48802620.0,40438608.0
273,0.0200203002356,0.0159124012935,0.00513924316527,0.000511759459912,0.014865596112,0.00598956296807,0.0198017992945,0.00367338648487,0.0224966327719,0.0180931750521,21.7551326752,-66.0752639771,-8.48976421356,-69.8444519043,19.2644786835,-25.74634552,-8.34205532074,-27.2189693451,-1113788.625,11104259.0,18780688.0,28421430.0,-62902968.0,145263104.0,-33023872.0,71170336.0,-24438144.0,61620168.0,1113788.625,11104259.0,18780688.0,28421430.0,62902968.0,145263104.0,33023872.0,71170336.0,24438144.0,61620168.0
274,0.00574322163917,0.000413786960457,0.0185429276181,0.00254880921115,0.00348446995812,0.00871583336203,0.00394648575585,0.00219517433427,0.0124281191545,0.0148056376349,77.9940338135,-203.629959106,-22.026008606,-213.946548462,75.1015701294,-91.2507247925,-18.0142211914,-100.754318237,-30250742.0,71661512.0,21810522.0,77791840.0,-135835584.0,566300672.0,-25891652.0,311949344.0,-60886044.0,96398216.0,30250742.0,71661512.0,21810522.0,77791840.0,135835584.0,566300672.0,25891652.0,311949344.0,60886044.0,96398216.0
275,0.0177453684586,0.00136386853988,0.001215129368,0.0106972253661,0.0167630952055,0.00474113696882,0.013470515437,0.00254918222182,0.020297667808,0.0197321453414,43.1232681274,-212.355133057,-11.3995752335,-213.979003906,41.7821807861,-152.397674561,-9.60939502716,-155.720581055,-13498788.0,25056352.0,10112407.0,12244669.0,-72459296.0,315057024.0,-14711030.0,550873088.0,-417046016.0,31668350.0,13498788.0,25056352.0,10112407.0,12244669.0,72459296.0,315057024.0,14711030.0,550873088.0,417046016.0,31668350.0
276,0.0211467035181,0.00882194664547,0.00192052883239,0.0184708735128,0.0100000223627,0.00793058329591,0.00968472911801,0.0160307798357,0.0164560861512,0.00987492149846,6.63406562805,-72.3707199097,-17.2599773407,-74.4123687744,5.39340209961,-45.8525123596,-15.4359607697,-44.4528923035,-13753930.0,-10553780.0,9355179.0,15394976.0,-116394296.0,40668752.0,-22047554.0,109400560.0,-152540224.0,22268778.0,13753930.0,10553780.0,9355179.0,15394976.0,116394296.0,40668752.0,22047554.0,109400560.0,152540224.0,22268778.0
277,0.00606236116203,0.00345723538831,0.00125005186527,0.0217291345194,0.0218431101024,0.00157507074874,0.0134145892121,0.0219752445954,0.0130291465805,0.0219193892612,6.38819217682,-101.171287537,-15.7272386551,-102.487350464,4.18183660507,-78.6417922974,-10.7388191223,-80.334854126,-37614992.0,12766461.0,16636942.0,9923701.0,-80975680.0,31532986.0,-13985380.0,262393184.0,-280731296.0,14841437.0,37614992.0,12766461.0,16636942.0,9923701.0,80975680.0,31532986.0,13985380.0,262393184.0,280731296.0,14841437.0
278,0.00333237209058,0.0162595357018,0.0190056743276,0.00264053375936,0.0046616609498,0.0213789117779,0.00531043281013,0.013944137257,0.0205928566675,0.0160788094324,12.0567073822,-62.7536010742,-23.0495185852,-71.9839859009,9.96720504761,-21.8720989227,-18.2602844238,-24.8673782349,-36113052.0,22585796.0,15755817.0,69601376.0,-137691008.0,75157344.0,-28537754.0,24910274.0,-44884208.0,64452724.0,36113052.0,22585796.0,15755817.0,69601376.0,137691008.0,75157344.0,28537754.0,24910274.0,44884208.0,64452724.0
279,0.0174691698219,0.00679454318275,0.0191917919936,0.00317456597779,0.00906699432215,0.0110758460389,0.0159122442866,0.000827645756496,0.00175349022112,0.00835012938352,83.0748443604,-166.9478302,-13.0578355789,-170.252243042,65.9883117676,-65.3437652588,-11.3962049484,-62.3281097412,-12529463.0,-22739446.0,128840368.0,24916792.0,-85932672.0,497582464.0,-38262824.0,192025088.0,2430087.0,97506952.0,12529463.0,22739446.0,128840368.0,24916792.0,85932672.0,497582464.0,38262824.0,192025088.0,2430087.0,97506952.0
280,0.00356526532417,0.0205456970513,0.0100513200644,0.0133297730939,0.00965670266387,0.0194106355999,0.0209042061989,0.0203356022882,0.00188702768696,0.0138173866266,16.4367580414,-44.2885932922,-16.9346752167,-46.531955719,4.95656204224,-16.7208042145,-6.46563816071,-16.9516735077,-78941384.0,1740860.875,86566008.0,16915992.0,-48753912.0,37374776.0,-16719175.0,39534784.0,-44353920.0,29859912.0,78941384.0,1740860.875,86566008.0,16915992.0,48753912.0,37374776.0,16719175.0,39534784.0,44353920.0,29859912.0
281,0.0175571664138,0.0207229440374,0.0125846609742,0.0106425668906,0.00402731164609,0.000243807395898,0.000602253628739,0.0063334762172,0.0162812504611,0.00911883654975,24.5966529846,-228.443283081,-113.248252869,-218.649398804,27.0192508698,-52.2222862244,-107.641921997,-108.438919067,-42274328.0,423899488.0,-18267512.0,-73850496.0,-811669952.0,203737680.0,46125796.0,3004885.0,-95021296.0,98627776.0,42274328.0,423899488.0,18267512.0,73850496.0,811669952.0,203737680.0,46125796.0,3004885.0,95021296.0,98627776.0
282,0.0122628862655,0.00617050958159,0.0219786962343,0.0207862916841,0.00600571362301,0.00871441133507,0.00243329141542,0.00896196549203,0.00549659738751,0.0164236059273,19.7238311768,-89.1340484619,-34.5180053711,-90.6570281982,18.0597915649,-31.2971630096,-30.4535617828,-37.3814582825,-30647782.0,45878408.0,12547632.0,11483957.0,-229633984.0,136179200.0,-5938852.5,26119776.0,-49907960.0,25569960.0,30647782.0,45878408.0,12547632.0,11483957.0,229633984.0,136179200.0,5938852.5,26119776.0,49907960.0,25569960.0
283,0.00710217708727,0.0155061748707,0.000657902300468,0.0159764620376,0.0144126564103,0.0066000514815,0.0174238826565,0.0195214634249,0.0204581678398,0.0156997843795,5.06788158417,-51.1282119751,-13.1828651428,-53.5368499756,3.37100696564,-32.6856918335,-9.76512432098,-30.0410575867,-25771354.0,-19941766.0,12795222.0,18162260.0,-73633568.0,25418956.0,-23579582.0,76444968.0,-110523160.0,16201763.0,25771354.0,19941766.0,12795222.0,18162260.0,73633568.0,25418956.0,23579582.0,76444968.0,110523160.0,16201763.0
284,0.00994891790229,0.0132299967878,0.0172210478606,0.00717087864362,0.0199534547059,0.0177758899959,0.0156964815452,0.0171527395946,0.00121282599618,0.0183687136605,22.247297287,-51.1594390869,-11.3142108917,-52.077507019,7.14319705963,-17.5786495209,-7.22635889053,-18.8650531769,-30824298.0,9700084.0,113891912.0,6922671.5,-54490096.0,53863020.0,-10634801.0,43880580.0,-39344076.0,60479984.0,30824298.0,9700084.0,113891912.0,6922671.5,54490096.0,53863020.0,10634801.0,43880580.0,39344076.0,60479984.0
285,0.0101180906531,0.0155193305664,0.0147140008294,0.00959802682062,0.0166291906298,0.0193757486782,0.0224547934055,0.000454259191596,0.0206638429004,0.0175144774251,49.8187026978,-103.544921875,-11.4744100571,-105.914398193,47.9118614197,-40.7564048767,-9.53868484497,-37.8243865967,-14596261.0,-22108764.0,14378458.0,17866980.0,-71926112.0,361277664.0,-23990524.0,106643656.0,26977740.0,21760730.0,14596261.0,22108764.0,14378458.0,17866980.0,71926112.0,361277664.0,23990524.0,106643656.0,26977740.0,21760730.0
286,0.013474018994,0.0172258785243,0.00790233821864,0.00916939163788,0.000974451999248,0.0209676512668,0.0182407041361,0.0116899311882,0.0138558971758,0.0186141071172,9.21302986145,-40.0331230164,-11.0159959793,-54.4609985352,8.19835186005,-21.3876247406,-7.68148946762,-21.0022888184,-25143726.0,-2905624.5,7651139.5,108792864.0,-57921992.0,61819376.0,-8054411.5,50222500.0,-49726620.0,52251740.0,25143726.0,2905624.5,7651139.5,108792864.0,57921992.0,61819376.0,8054411.5,50222500.0,49726620.0,52251740.0
287,0.00380258933215,0.0129024904207,0.0163435670562,0.0131840712507,0.0220559166677,0.00583221326121,0.0153589295362,0.0176051772998,0.00886070768282,0.0212345487666,10.0024328232,-43.1046218872,-15.3543958664,-44.4808120728,6.57684373856,-16.4063587189,-7.82393360138,-21.2352256775,-56783180.0,36411900.0,25830532.0,10377126.0,-58996088.0,49592452.0,-15243153.0,50563684.0,-37059552.0,23161342.0,56783180.0,36411900.0,25830532.0,10377126.0,58996088.0,49592452.0,15243153.0,50563684.0,37059552.0,23161342.0
288,0.00933878295517,0.00335829142851,0.00389717621928,0.00891310037794,0.0222862009601,0.0206639138109,0.0203190839235,0.0149946817648,0.0113949972813,0.0145255116786,10.7306041718,-76.3027572632,-8.69094562531,-77.7015151978,7.99492835999,-52.1888809204,-5.71246337891,-53.7896308899,-22459136.0,12070399.0,20628264.0,10547292.0,-43074620.0,60285464.0,-22885526.0,181262064.0,-166621456.0,33278936.0,22459136.0,12070399.0,20628264.0,10547292.0,43074620.0,60285464.0,22885526.0,181262064.0,166621456.0,33278936.0
289,0.0136885118128,0.0215604778483,0.00890872007539,0.0088839324258,0.0164821351429,0.0181611090251,0.0167096099963,0.00365390197224,0.0143281569734,0.00611415891158,21.7229251862,-66.2144775391,-12.2590169907,-67.7062759399,20.0068683624,-24.4881343842,-9.74592876434,-23.3711471558,-18949854.0,-8422609.0,12939861.0,11248865.0,-73488816.0,150861072.0,-42884412.0,51370232.0,-16895414.0,41292540.0,18949854.0,8422609.0,12939861.0,11248865.0,73488816.0,150861072.0,42884412.0,51370232.0,16895414.0,41292540.0
290,0.00623428099015,0.00581269848751,0.000258630864697,0.00275322749563,0.0151890580237,0.0179840891668,0.00246661338492,0.021379635183,0.0105504377415,0.0176809587275,7.666410923,-202.182983398,-69.4261627197,-205.245544434,3.25733590126,-119.750518799,-67.4257888794,-119.649391174,-15083772.0,-762591.5,33246468.0,23093110.0,-508421696.0,24561822.0,-28055798.0,196895072.0,-439206304.0,48302404.0,15083772.0,762591.5,33246468.0,23093110.0,508421696.0,24561822.0,28055798.0,196895072.0,439206304.0,48302404.0
291,0.000995141166026,0.00186006959199,0.0184035588829,0.00223354627513,0.000903232834934,0.0148683104104,0.00104685281158,0.00940449545994,0.0184169906435,0.00262828169857,20.8689517975,-147.507171631,-82.5374908447,-178.882904053,19.3301773071,-38.2035064697,-51.739025116,-44.4014892578,-232234688.0,46735644.0,11603070.0,236587600.0,-390136256.0,145758512.0,-114983400.0,-27664222.0,-71156824.0,146329216.0,232234688.0,46735644.0,11603070.0,236587600.0,390136256.0,145758512.0,114983400.0,27664222.0,71156824.0,146329216.0
292,0.0190359211648,0.0205559330685,0.0220183654502,0.0138905321552,0.0185565733617,0.00364590099422,0.0129892398654,0.0197738205639,0.0195517120811,0.00392433237264,6.57555246353,-40.459487915,-11.5312252045,-41.0492210388,6.01583337784,-13.7191009521,-9.00731182098,-16.9892177582,-19031474.0,24658194.0,4220542.5,4446869.5,-67919304.0,45362172.0,-29737352.0,30093634.0,-29043104.0,36884420.0,19031474.0,24658194.0,4220542.5,4446869.5,67919304.0,45362172.0,29737352.0,30093634.0,29043104.0,36884420.0
293,0.0187227140061,0.00902410532846,0.0116009921406,0.018014096832,0.015109068094,0.00740099922283,0.0193363367536,0.0210209658933,0.0182685063649,0.00118142453979,6.07955217361,-44.4534645081,-8.76900863647,-44.7246932983,5.85523080826,-21.4820137024,-5.83725214005,-22.7256278992,-22106802.0,9377432.0,1691489.25,2045189.5,-44015588.0,44151152.0,-36989872.0,63673092.0,-58916592.0,32493526.0,22106802.0,9377432.0,1691489.25,2045189.5,44015588.0,44151152.0,36989872.0,63673092.0,58916592.0,32493526.0
294,0.000401719990671,0.0130199522506,0.00229907597413,0.00202197755765,0.0196796555511,0.00113136455888,0.00639194856225,0.00692844656734,0.0210608483765,0.021380336467,13.7774238586,-91.6691894531,-39.856464386,-94.3572845459,11.2656011581,-34.7198677063,-24.7030258179,-46.1904029846,-114263944.0,86493144.0,18940302.0,20269510.0,-186272272.0,84947856.0,-26385356.0,81012392.0,-88428016.0,32104862.0,114263944.0,86493144.0,18940302.0,20269510.0,186272272.0,84947856.0,26385356.0,81012392.0,88428016.0,32104862.0
295,0.0177287361,0.01038843968,0.00270011348676,0.0217649436862,0.00509255155276,0.0144989812847,0.0175913983305,0.0115385964412,0.0200015386252,0.0212043567293,8.40250205994,-53.4326591492,-10.7353544235,-57.5371704102,7.35745763779,-34.4949493408,-8.58708763123,-33.6549186707,-16198925.0,-6334231.0,7880115.0,30949940.0,-64750624.0,55478644.0,-10511970.0,94511536.0,-102314640.0,18660420.0,16198925.0,6334231.0,7880115.0,30949940.0,64750624.0,55478644.0,10511970.0,94511536.0,102314640.0,18660420.0
296,0.00830314340229,0.0160356516243,0.00218596626764,0.00976428038982,0.0151973494287,0.00624814355644,0.00846513635012,0.0171631952613,0.00481250066636,0.0208309416602,11.1480722427,-68.1184005737,-21.5396614075,-70.1227645874,4.81853914261,-35.5009689331,-18.1039066315,-34.7304344177,-25907170.0,-5810184.0,47727612.0,15113812.0,-136511856.0,36334020.0,-15593637.0,62685860.0,-115679872.0,31155672.0,25907170.0,5810184.0,47727612.0,15113812.0,136511856.0,36334020.0,15593637.0,62685860.0,115679872.0,31155672.0
297,0.00323237968423,0.00508130740831,0.013896170033,0.00524120174039,0.0189758613928,0.00814081339537,0.0029255288106,0.0151266998598,0.00968589464567,0.0141103602063,13.8458003998,-86.9587860107,-34.9844932556,-88.7602310181,10.3165378571,-30.0734653473,-27.3107757568,-38.9500274658,-57863372.0,66933376.0,26612278.0,13583735.0,-205935920.0,77791472.0,-25834332.0,43882668.0,-74488200.0,50467340.0,57863372.0,66933376.0,26612278.0,13583735.0,205935920.0,77791472.0,25834332.0,43882668.0,74488200.0,50467340.0
298,0.00258081560759,0.00125394623634,0.00671092943786,0.0116613021187,0.00454306812228,0.00474894894604,0.0188902935505,0.0055108147087,0.00787485051464,0.0196815826424,29.5063419342,-111.78994751,-18.5216026306,-116.951812744,26.5284156799,-63.2821884155,-4.75167655945,-74.1618423462,-103831624.0,82037656.0,22454938.0,38922856.0,-35829844.0,200036560.0,-12705997.0,261692416.0,-138570240.0,32497908.0,103831624.0,82037656.0,22454938.0,38922856.0,35829844.0,200036560.0,12705997.0,261692416.0,138570240.0,32497908.0
299,0.022532717517,0.0174508562491,0.00322473243082,0.0172808928041,0.00209649842792,0.0180651507925,0.0062757634879,0.00499744326176,0.0096565757847,0.00326249319511,17.9304256439,-87.9099655151,-26.2507610321,-91.8350601196,17.0782661438,-40.1980476379,-23.9980583191,-38.847366333,-16986420.0,-10184741.0,6425680.0,29596992.0,-180956480.0,128778040.0,-26897272.0,55985340.0,-87166936.0,31323028.0,16986420.0,10184741.0,6425680.0,29596992.0,180956480.0,128778040.0,26897272.0,55985340.0,87166936.0,31323028.0
300,0.0150778780319,0.0185968691551,0.0150664704423,0.0180180583941,0.00369176151045,0.00619767643448,0.0189182030794,0.0074133676164,0.0168810947564,0.0128261991957,14.0982227325,-44.9367179871,-10.0947475433,-49.7448997498,13.0467119217,-20.1300640106,-7.35976791382,-19.5643577576,-20623016.0,-4265685.0,7928881.5,36255944.0,-55496060.0,98378256.0,-14758073.0,46014136.0,-26705880.0,24406136.0,20623016.0,4265685.0,7928881.5,36255944.0,55496060.0,98378256.0,14758073.0,46014136.0,26705880.0,24406136.0
301,0.00342299041106,0.00504438860024,0.0208522165347,0.0203714619835,0.0134810459381,0.000419084364631,0.000437862853692,0.0211778688236,0.0180457269792,0.0157760264203,6.39057636261,-184.727172852,-129.661911011,-181.081848145,9.11381435394,-27.2929229736,-98.0722351074,-89.0750045776,-238200848.0,465865536.0,-20534482.0,-27487508.0,-739510144.0,68722392.0,33218160.0,-33921648.0,-68539456.0,56603192.0,238200848.0,465865536.0,20534482.0,27487508.0,739510144.0,68722392.0,33218160.0,33921648.0,68539456.0,56603192.0
302,0.00590540565815,0.0205235640626,0.00170541006324,0.0155544609314,0.0155581060413,0.00839949292892,0.0183622713218,0.00432886243892,0.0217292492275,0.0210688192308,16.9151859283,-55.8482894897,-12.8782663345,-58.2705879211,15.1808195114,-26.3379478455,-9.27106189728,-24.6027469635,-27199994.0,-13084210.0,13077927.0,18265270.0,-69908104.0,114470424.0,-19074706.0,57804012.0,-42064956.0,14604201.0,27199994.0,13084210.0,13077927.0,18265270.0,69908104.0,114470424.0,19074706.0,57804012.0,42064956.0,14604201.0
303,0.00769552746019,0.00748663995303,0.0179609465587,0.00778566039942,0.013313807737,0.0156239019426,0.0213468393957,0.0170397676984,0.0062723449392,0.00801542644509,11.6838588715,-47.0064125061,-9.32609462738,-48.8558502197,7.75820446014,-19.2870635986,-4.86046648026,-21.7732849121,-33672908.0,18747256.0,29601256.0,13945616.0,-36650172.0,58500460.0,-32758794.0,63765244.0,-43466472.0,47069404.0,33672908.0,18747256.0,29601256.0,13945616.0,36650172.0,58500460.0,32758794.0,63765244.0,43466472.0,47069404.0
304,0.00174983714493,0.0181733493098,0.0190825123871,0.00508277347682,0.0106897324973,0.00785492655728,0.0064290213125,0.00071897838586,0.0134529744884,0.0214649426458,61.1503868103,-149.264526367,-35.9414367676,-153.854492188,57.5032234192,-54.8878822327,-30.270570755,-51.3782463074,-42760964.0,-26464310.0,27501312.0,34610432.0,-228254144.0,433600960.0,-24375790.0,79580824.0,9860435.0,20819024.0,42760964.0,26464310.0,27501312.0,34610432.0,228254144.0,433600960.0,24375790.0,79580824.0,9860435.0,20819024.0
305,0.00391203966567,0.0170444269123,0.0174684054977,0.0121186980949,0.0191581749378,0.00959281669508,0.0140490468769,0.00159178498668,0.00349924455271,0.0132799571004,44.7662658691,-96.6122360229,-19.9389896393,-98.2168121338,35.9812774658,-35.7037277222,-12.718298912,-32.5803756714,-54447352.0,-23551534.0,66242892.0,12099246.0,-95901872.0,271315520.0,-24684818.0,74884632.0,1046419.3125,24856446.0,54447352.0,23551534.0,66242892.0,12099246.0,95901872.0,271315520.0,24684818.0,74884632.0,1046419.3125,24856446.0
306,0.0190268314871,0.0107377870158,0.0210845121883,0.0111793112253,0.00929634104741,0.0177071334121,0.0207929425093,0.020350277344,0.014912196358,0.00490066309762,7.43194437027,-38.9865951538,-7.37794876099,-40.6618461609,6.38758325577,-15.9121465683,-5.09618282318,-17.4700603485,-17205570.0,11747388.0,7874965.0,12632181.0,-38427584.0,48165340.0,-33888376.0,46652384.0,-35909812.0,41412860.0,17205570.0,11747388.0,7874965.0,12632181.0,38427584.0,48165340.0,33888376.0,46652384.0,35909812.0,41412860.0
